1519	2	6	3	0.06333333333333334	0.045	0.9433333333333334	0.97	0.0000	seven/007234.jpg
2094	2	6	7	0.07	0.0275	0.9566666666666667	0.9875	0.0000	two/002038.jpg
1312	2	6	3	0.06333333333333334	0.045	0.9433333333333334	0.97	0.0000	seven/007027.jpg
301	2	6	8	0.06333333333333334	0.0475	0.9566666666666667	0.9575	0.0000	five/005044.jpg
768	2	6	5	0.04	0.04	0.9333333333333333	0.9675	0.0000	four/004254.jpg
2176	2	6	7	0.07	0.0275	0.9566666666666667	0.9875	0.0000	two/002120.jpg
2027	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003228.jpg
1383	2	6	3	0.06333333333333334	0.045	0.9433333333333334	0.97	0.0000	seven/007098.jpg
1539	2	6	3	0.06333333333333334	0.045	0.9433333333333334	0.97	0.0000	seven/007254.jpg
1937	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003138.jpg
2407	2	6	9	0.03333333333333333	0.0225	0.9666666666666667	0.9875	0.0000	zero/000094.jpg
1913	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003114.jpg
1629	2	6	4	0.07333333333333333	0.0375	0.97	0.97	0.0000	six/006087.jpg
1575	2	6	4	0.07333333333333333	0.0375	0.97	0.97	0.0000	six/006033.jpg
1260	2	6	1	0.14333333333333334	0.0375	0.9133333333333333	0.9525	0.0000	one/001232.jpg
1776	2	6	4	0.07333333333333333	0.0375	0.97	0.97	0.0000	six/006234.jpg
1852	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003053.jpg
1606	2	6	4	0.07333333333333333	0.0375	0.97	0.97	0.0000	six/006064.jpg
720	2	6	5	0.04	0.04	0.9333333333333333	0.9675	0.0000	four/004206.jpg
967	2	6	0	0.06	0.0625	0.9466666666666667	0.9875	0.0000	nine/009196.jpg
1222	2	6	1	0.14333333333333334	0.0375	0.9133333333333333	0.9525	0.0000	one/001194.jpg
1586	2	6	4	0.07333333333333333	0.0375	0.97	0.97	0.0000	six/006044.jpg
2206	2	6	7	0.07	0.0275	0.9566666666666667	0.9875	0.0000	two/002150.jpg
47	2	6	6	0.06	0.0475	0.9533333333333334	0.975	0.0000	eight/008047.jpg
2149	2	6	7	0.07	0.0275	0.9566666666666667	0.9875	0.0000	two/002093.jpg
1847	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003048.jpg
755	2	6	5	0.04	0.04	0.9333333333333333	0.9675	0.0000	four/004241.jpg
1016	2	6	0	0.06	0.0625	0.9466666666666667	0.9875	0.0000	nine/009245.jpg
219	2	6	6	0.06	0.0475	0.9533333333333334	0.975	0.0000	eight/008219.jpg
257	2	6	8	0.06333333333333334	0.0475	0.9566666666666667	0.9575	0.0000	five/005000.jpg
639	2	6	5	0.04	0.04	0.9333333333333333	0.9675	0.0000	four/004125.jpg
676	2	6	5	0.04	0.04	0.9333333333333333	0.9675	0.0000	four/004162.jpg
10	2	6	6	0.06	0.0475	0.9533333333333334	0.975	0.0000	eight/008010.jpg
1923	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003124.jpg
778	2	6	0	0.06	0.0625	0.9466666666666667	0.9875	0.0000	nine/009007.jpg
1698	2	6	4	0.07333333333333333	0.0375	0.97	0.97	0.0000	six/006156.jpg
1171	2	6	1	0.14333333333333334	0.0375	0.9133333333333333	0.9525	0.0000	one/001143.jpg
2427	2	6	9	0.03333333333333333	0.0225	0.9666666666666667	0.9875	0.0000	zero/000114.jpg
1477	2	6	3	0.06333333333333334	0.045	0.9433333333333334	0.97	0.0000	seven/007192.jpg
382	2	6	8	0.06333333333333334	0.0475	0.9566666666666667	0.9575	0.0000	five/005125.jpg
2279	2	6	7	0.07	0.0275	0.9566666666666667	0.9875	0.0000	two/002223.jpg
2513	2	6	9	0.03333333333333333	0.0225	0.9666666666666667	0.9875	0.0000	zero/000200.jpg
762	2	6	5	0.04	0.04	0.9333333333333333	0.9675	0.0000	four/004248.jpg
1710	2	6	4	0.07333333333333333	0.0375	0.97	0.97	0.0000	six/006168.jpg
1188	2	6	1	0.14333333333333334	0.0375	0.9133333333333333	0.9525	0.0000	one/001160.jpg
141	2	6	6	0.06	0.0475	0.9533333333333334	0.975	0.0000	eight/008141.jpg
1626	2	6	4	0.07333333333333333	0.0375	0.97	0.97	0.0000	six/006084.jpg
1857	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003058.jpg
761	2	6	5	0.04	0.04	0.9333333333333333	0.9675	0.0000	four/004247.jpg
2442	2	6	9	0.03333333333333333	0.0225	0.9666666666666667	0.9875	0.0000	zero/000129.jpg
1930	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003131.jpg
1766	2	6	4	0.07333333333333333	0.0375	0.97	0.97	0.0000	six/006224.jpg
1973	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003174.jpg
1553	2	6	4	0.07333333333333333	0.0375	0.97	0.97	0.0000	six/006011.jpg
63	2	6	6	0.06	0.0475	0.9533333333333334	0.975	0.0000	eight/008063.jpg
2529	2	6	9	0.03333333333333333	0.0225	0.9666666666666667	0.9875	0.0000	zero/000216.jpg
764	2	6	5	0.04	0.04	0.9333333333333333	0.9675	0.0000	four/004250.jpg
1805	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003006.jpg
2364	2	6	9	0.03333333333333333	0.0225	0.9666666666666667	0.9875	0.0000	zero/000051.jpg
1662	2	6	4	0.07333333333333333	0.0375	0.97	0.97	0.0000	six/006120.jpg
1830	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003031.jpg
36	2	6	6	0.06	0.0475	0.9533333333333334	0.975	0.0000	eight/008036.jpg
1908	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003109.jpg
2228	2	6	7	0.07	0.0275	0.9566666666666667	0.9875	0.0000	two/002172.jpg
1027	2	6	0	0.06	0.0625	0.9466666666666667	0.9875	0.0000	nine/009256.jpg
30	2	6	6	0.06	0.0475	0.9533333333333334	0.975	0.0000	eight/008030.jpg
1201	2	6	1	0.14333333333333334	0.0375	0.9133333333333333	0.9525	0.0000	one/001173.jpg
1892	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003093.jpg
979	2	6	0	0.06	0.0625	0.9466666666666667	0.9875	0.0000	nine/009208.jpg
2411	2	6	9	0.03333333333333333	0.0225	0.9666666666666667	0.9875	0.0000	zero/000098.jpg
2147	2	6	7	0.07	0.0275	0.9566666666666667	0.9875	0.0000	two/002091.jpg
396	2	6	8	0.06333333333333334	0.0475	0.9566666666666667	0.9575	0.0000	five/005139.jpg
67	2	6	6	0.06	0.0475	0.9533333333333334	0.975	0.0000	eight/008067.jpg
2107	2	6	7	0.07	0.0275	0.9566666666666667	0.9875	0.0000	two/002051.jpg
173	2	6	6	0.06	0.0475	0.9533333333333334	0.975	0.0000	eight/008173.jpg
547	2	6	5	0.04	0.04	0.9333333333333333	0.9675	0.0000	four/004033.jpg
845	2	6	0	0.06	0.0625	0.9466666666666667	0.9875	0.0000	nine/009074.jpg
2445	2	6	9	0.03333333333333333	0.0225	0.9666666666666667	0.9875	0.0000	zero/000132.jpg
1869	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003070.jpg
182	2	6	6	0.06	0.0475	0.9533333333333334	0.975	0.0000	eight/008182.jpg
848	2	6	0	0.06	0.0625	0.9466666666666667	0.9875	0.0000	nine/009077.jpg
427	2	6	8	0.06333333333333334	0.0475	0.9566666666666667	0.9575	0.0000	five/005170.jpg
922	2	6	0	0.06	0.0625	0.9466666666666667	0.9875	0.0000	nine/009151.jpg
2196	2	6	7	0.07	0.0275	0.9566666666666667	0.9875	0.0000	two/002140.jpg
1564	2	6	4	0.07333333333333333	0.0375	0.97	0.97	0.0000	six/006022.jpg
758	2	6	5	0.04	0.04	0.9333333333333333	0.9675	0.0000	four/004244.jpg
2006	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003207.jpg
1331	2	6	3	0.06333333333333334	0.045	0.9433333333333334	0.97	0.0000	seven/007046.jpg
2535	2	6	9	0.03333333333333333	0.0225	0.9666666666666667	0.9875	0.0000	zero/000222.jpg
962	2	6	0	0.06	0.0625	0.9466666666666667	0.9875	0.0000	nine/009191.jpg
716	2	6	5	0.04	0.04	0.9333333333333333	0.9675	0.0000	four/004202.jpg
2013	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003214.jpg
258	2	6	8	0.06333333333333334	0.0475	0.9566666666666667	0.9575	0.0000	five/005001.jpg
481	2	6	8	0.06333333333333334	0.0475	0.9566666666666667	0.9575	0.0000	five/005224.jpg
1212	2	6	1	0.14333333333333334	0.0375	0.9133333333333333	0.9525	0.0000	one/001184.jpg
1970	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003171.jpg
2225	2	6	7	0.07	0.0275	0.9566666666666667	0.9875	0.0000	two/002169.jpg
1551	2	6	4	0.07333333333333333	0.0375	0.97	0.97	0.0000	six/006009.jpg
1176	2	6	1	0.14333333333333334	0.0375	0.9133333333333333	0.9525	0.0000	one/001148.jpg
2562	2	6	9	0.03333333333333333	0.0225	0.9666666666666667	0.9875	0.0000	zero/000249.jpg
2515	2	6	9	0.03333333333333333	0.0225	0.9666666666666667	0.9875	0.0000	zero/000202.jpg
1917	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003118.jpg
1462	2	6	3	0.06333333333333334	0.045	0.9433333333333334	0.97	0.0000	seven/007177.jpg
501	2	6	8	0.06333333333333334	0.0475	0.9566666666666667	0.9575	0.0000	five/005244.jpg
241	2	6	6	0.06	0.0475	0.9533333333333334	0.975	0.0000	eight/008241.jpg
1211	2	6	1	0.14333333333333334	0.0375	0.9133333333333333	0.9525	0.0000	one/001183.jpg
1881	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003082.jpg
1824	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003025.jpg
1091	2	6	1	0.14333333333333334	0.0375	0.9133333333333333	0.9525	0.0000	one/001063.jpg
2505	2	6	9	0.03333333333333333	0.0225	0.9666666666666667	0.9875	0.0000	zero/000192.jpg
924	2	6	0	0.06	0.0625	0.9466666666666667	0.9875	0.0000	nine/009153.jpg
1921	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003122.jpg
1802	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003003.jpg
2315	2	6	9	0.03333333333333333	0.0225	0.9666666666666667	0.9875	0.0000	zero/000002.jpg
1318	2	6	3	0.06333333333333334	0.045	0.9433333333333334	0.97	0.0000	seven/007033.jpg
1577	2	6	4	0.07333333333333333	0.0375	0.97	0.97	0.0000	six/006035.jpg
1825	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003026.jpg
220	2	6	6	0.06	0.0475	0.9533333333333334	0.975	0.0000	eight/008220.jpg
957	2	6	0	0.06	0.0625	0.9466666666666667	0.9875	0.0000	nine/009186.jpg
2235	2	6	7	0.07	0.0275	0.9566666666666667	0.9875	0.0000	two/002179.jpg
1433	2	6	3	0.06333333333333334	0.045	0.9433333333333334	0.97	0.0000	seven/007148.jpg
153	2	6	6	0.06	0.0475	0.9533333333333334	0.975	0.0000	eight/008153.jpg
1723	2	6	4	0.07333333333333333	0.0375	0.97	0.97	0.0000	six/006181.jpg
1186	2	6	1	0.14333333333333334	0.0375	0.9133333333333333	0.9525	0.0000	one/001158.jpg
149	2	6	6	0.06	0.0475	0.9533333333333334	0.975	0.0000	eight/008149.jpg
76	2	6	6	0.06	0.0475	0.9533333333333334	0.975	0.0000	eight/008076.jpg
2393	2	6	9	0.03333333333333333	0.0225	0.9666666666666667	0.9875	0.0000	zero/000080.jpg
1728	2	6	4	0.07333333333333333	0.0375	0.97	0.97	0.0000	six/006186.jpg
2022	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003223.jpg
132	2	6	6	0.06	0.0475	0.9533333333333334	0.975	0.0000	eight/008132.jpg
2007	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003208.jpg
2408	2	6	9	0.03333333333333333	0.0225	0.9666666666666667	0.9875	0.0000	zero/000095.jpg
1347	2	6	3	0.06333333333333334	0.045	0.9433333333333334	0.97	0.0000	seven/007062.jpg
731	2	6	5	0.04	0.04	0.9333333333333333	0.9675	0.0000	four/004217.jpg
1245	2	6	1	0.14333333333333334	0.0375	0.9133333333333333	0.9525	0.0000	one/001217.jpg
507	2	6	8	0.06333333333333334	0.0475	0.9566666666666667	0.9575	0.0000	five/005250.jpg
1002	2	6	0	0.06	0.0625	0.9466666666666667	0.9875	0.0000	nine/009231.jpg
1415	2	6	3	0.06333333333333334	0.045	0.9433333333333334	0.97	0.0000	seven/007130.jpg
2376	2	6	9	0.03333333333333333	0.0225	0.9666666666666667	0.9875	0.0000	zero/000063.jpg
441	2	6	8	0.06333333333333334	0.0475	0.9566666666666667	0.9575	0.0000	five/005184.jpg
2019	2	6	2	0.04666666666666667	0.045	0.95	0.98	0.0000	three/003220.jpg
1487	2	6	3	0.06333333333333334	0.045	0.9433333333333334	0.97	0.0000	seven/007202.jpg
134	2	6	6	0.06	0.0475	0.9533333333333334	0.975	0.0000	eight/008134.jpg
420	2	6	8	0.06333333333333334	0.0475	0.9566666666666667	0.9575	0.0000	five/005163.jpg
285	2	6	8	0.06333333333333334	0.0475	0.9566666666666667	0.9575	0.0000	five/005028.jpg
1382	2	6	3	0.06333333333333334	0.045	0.9433333333333334	0.97	0.0000	seven/007097.jpg
2133	2	6	7	0.07	0.0275	0.9566666666666667	0.9875	0.0000	two/002077.jpg
553	2	6	5	0.04	0.04	0.9333333333333333	0.9675	0.0000	four/004039.jpg
118	2	6	6	0.06	0.0475	0.9533333333333334	0.975	0.0000	eight/008118.jpg
2109	2	6	7	0.07	0.0275	0.9566666666666667	0.9875	0.0000	two/002053.jpg
1712	2	6	4	0.07333333333333333	0.0375	0.97	0.97	0.0000	six/006170.jpg
889	2	6	0	0.06	0.0625	0.9466666666666667	0.9875	0.0000	nine/009118.jpg
803	2	6	0	0.06	0.0625	0.9466666666666667	0.9875	0.0000	nine/009032.jpg
1416	2	6	3	0.06333333333333334	0.045	0.9433333333333334	0.97	0.0000	seven/007131.jpg
3	2	6	6	0.06	0.0475	0.9533333333333334	0.975	0.0000	eight/008003.jpg
1250	2	6	1	0.14333333333333334	0.0375	0.9133333333333333	0.9525	0.0000	one/001222.jpg
224	2	6	6	0.06	0.0475	0.9533333333333334	0.975	0.0000	eight/008224.jpg
1370	2	6	3	0.06333333333333334	0.045	0.9433333333333334	0.97	0.0000	seven/007085.jpg
1236	2	6	1	0.14333333333333334	0.0375	0.9133333333333333	0.9525	0.0000	one/001208.jpg
2546	2	6	9	0.03333333333333333	0.0225	0.9666666666666667	0.9875	0.0000	zero/000233.jpg
928	2	6	0	0.06	0.0625	0.9466666666666667	0.9875	0.0000	nine/009157.jpg
527	2	6	5	0.04	0.04	0.9333333333333333	0.9675	0.0000	four/004013.jpg
1683	2	6	4	0.07333333333333333	0.0375	0.97	0.97	0.0000	six/006141.jpg
1316	2	6	3	0.06333333333333334	0.045	0.9433333333333334	0.97	0.0000	seven/007031.jpg
603	2	6	5	0.04	0.04	0.9333333333333333	0.9675	0.0000	four/004089.jpg
627	2	6	5	0.04	0.04	0.9333333333333333	0.9675	0.0000	four/004113.jpg
